,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km
208,320,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,6500,Shivam Properties,0.07432568396122434
209,420,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8000,Shivam Properties,0.07432568396122434
210,450,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.5465036290832352
211,700,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.07432568396122434
212,350,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,7000,Shivam Properties,0.5465036290832352
213,420,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam Properties,0.07432568396122434
214,450,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,12500,Shivam Properties,0.5465036290832352
215,620,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13000,Shivam Properties,0.07432568396122434
216,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,11000,Shivam Properties,0.07432568396122434
217,630,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,12500,Shivam Properties,0.07432568396122434
218,420,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.07432568396122434
219,300,Apartment,1,28.59436035,77.30712128,New Ashok Nagar,Delhi East,Delhi,6500,Golden Properties,0.8077193500821935
220,300,Apartment,1,28.59424973,77.30687714,New Ashok Nagar,Delhi East,Delhi,6000,Golden Properties,0.782801264341804
221,300,Apartment,1,28.59436417,77.30703735,New Ashok Nagar,Delhi East,Delhi,6500,Golden Properties,0.8026396631005842
222,250,Apartment,1,28.59357643,77.30708313,New Ashok Nagar,Delhi East,Delhi,6000,Golden Properties,0.7420402023244177
223,370,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8000,Shivam Properties,0.07432568396122434
224,500,Apartment,2,28.60926437,77.29309845,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.6221675833383749
225,450,Apartment,2,28.612619399999996,77.28965759,mayur vihar phase 1,Delhi East,Delhi,12000,Shivam Properties,0.87353115724351
226,380,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.5465036290832352
227,360,Independent Floor,1,28.59338188,77.30739594,New Ashok Nagar,Delhi East,Delhi,7500,Anand Properties,0.749697963920158
228,370,Independent Floor,1,28.59114075,77.30535889,New Ashok Nagar,Delhi East,Delhi,9000,Anand Properties,0.4390150952473249
229,360,Independent Floor,1,28.59196854,77.30554962,New Ashok Nagar,Delhi East,Delhi,8500,Anand Properties,0.5106546823207839
230,360,Independent Floor,1,28.59161186,77.30522919,New Ashok Nagar,Delhi East,Delhi,8200,Anand Properties,0.46099639441763623
231,360,Independent Floor,1,28.5926075,77.30591583,New Ashok Nagar,Delhi East,Delhi,7900,Anand Properties,0.5853368480756739
232,260,Independent Floor,1,28.59339142,77.30618286,New Ashok Nagar,Delhi East,Delhi,5500,Anand Properties,0.666464992806413
233,400,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8500,Akash Properties,0.07432568396122434
234,900,Independent Floor,3,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,20000,Akash Properties,0.07432568396122434
235,280,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,5800,Akash Properties,0.07432568396122434
236,350,Independent Floor,1,28.60836983,77.29311371,mayur vihar phase 1,Delhi East,Delhi,8000,Akash Properties,0.5465036290832352
237,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.07432568396122434
238,700,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.07432568396122434
239,750,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,14000,Akash Properties,0.07432568396122434
240,550,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties,0.07432568396122434
241,600,Independent Floor,2,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.21467791922184382
242,580,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10500,Akash Properties,0.07432568396122434
243,300,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,6500,Akash Properties,0.07432568396122434
244,680,Independent Floor,2,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,13000,Akash Properties,0.21467791922184382
245,350,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,7000,Akash Properties,0.07432568396122434
246,420,Independent Floor,1,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties,0.21467791922184382
247,420,Independent Floor,1,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,12000,Akash Properties,0.21467791922184382
248,250,Independent Floor,1,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,5000,Akash Properties,0.21467791922184382
249,450,Independent House,2,28.60354614,77.29105377,mayur vihar phase 1,Delhi East,Delhi,11000,Akash Properties,0.21467791922184382
250,450,Independent Floor,1,28.60035133,77.28808594,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties,0.5016575099076713
251,700,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,11000,Akash Properties,0.07432568396122434
252,420,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10000,Akash Properties,0.07432568396122434
253,550,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,11000,Akash Properties,0.07432568396122434
254,900,Independent Floor,3,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,17000,Akash Properties,0.07432568396122434
255,350,Independent Floor,1,28.60381889,77.28928375,mayur vihar phase 1,Delhi East,Delhi,6500,Akash Properties,0.10250983657974051
256,320,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,7000,Akash Properties,0.07432568396122434
257,450,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8000,Akash Properties,0.07432568396122434
258,450,Independent Floor,1,28.60630417,77.28903198,mayur vihar phase 1,Delhi East,Delhi,13500,Akash Properties,0.17542901611083453
259,750,Independent Floor,2,28.63852882,77.29283905,Preet Vihar,Delhi East,Delhi,11000,BK Associates,0.39147993287751814
260,1200,Apartment,2,28.59774208,77.29534912,mayur vihar phase 1,Delhi East,Delhi,28000,Prince Associates,0.4017029255776707
261,180,Independent Floor,1,28.60151672,77.29519653,mayur vihar phase 1,Delhi East,Delhi,5500,Prince Associates,0.5910631099301107
262,380,Independent Floor,1,28.60050774,77.29367065,mayur vihar phase 1,Delhi East,Delhi,8500,Prince Associates,0.6330412457788821
263,450,Independent House,1,28.60050774,77.29367065,mayur vihar phase 1,Delhi East,Delhi,9500,Prince Associates,0.6330412457788821
264,640,Apartment,2,28.59012032,77.30331421,New Ashok Nagar,Delhi East,Delhi,11000,Golden Properties,0.2111879181464903
265,550,Independent House,2,28.61180305,77.28953552,mayur vihar phase 1,Delhi East,Delhi,11500,Prince Associates,0.7827237971025872
266,450,Independent Floor,1,28.60050774,77.29367065,mayur vihar phase 1,Delhi East,Delhi,10000,Prince Associates,0.6330412457788821
267,500,Independent Floor,1,28.59606171,77.30168915,Trilokpuri,Delhi East,Delhi,10500,Prince Associates,0.7335171601523092
268,1000,Independent Floor,2,28.63890648,77.29309845,Preet Vihar,Delhi East,Delhi,14000,BK Associates,0.34703207074298276
269,1100,Independent Floor,3,28.63935852,77.29301453,Preet Vihar,Delhi East,Delhi,16000,BK Associates,0.31283430977612886
270,180,Independent House,1,28.61196136,77.29074097,mayur vihar phase 1,Delhi East,Delhi,5000,Prince Associates,0.8118541752028052
271,600,Independent Floor,1,28.61180305,77.28953552,mayur vihar phase 1,Delhi East,Delhi,12500,Prince Associates,0.7827237971025872
272,400,Independent Floor,1,28.61180305,77.28953552,mayur vihar phase 1,Delhi East,Delhi,9000,Prince Associates,0.7827237971025872
273,600,Independent Floor,1,28.63947105,77.29340363,Preet Vihar,Delhi East,Delhi,8000,Arora Properties,0.2789399227313812
274,1000,Independent Floor,3,28.63850975,77.29350281,Preet Vihar,Delhi East,Delhi,16000,Arora Properties,0.36478302313084326
275,1000,Independent Floor,2,28.6346283,77.28990936,Preet Vihar,Delhi East,Delhi,14000,Arora Properties,0.3532010257674254
276,1000,Independent Floor,3,28.639871600000003,77.29324341,Preet Vihar,Delhi East,Delhi,16000,Arora Properties,0.2563615071664927
277,1000,Independent Floor,2,28.63755417,77.29152679,Preet Vihar,Delhi East,Delhi,15000,Arora Properties,0.2527608888917925
278,1000,Independent Floor,2,28.63757515,77.29255676,Preet Vihar,Delhi East,Delhi,12000,Arora Properties,0.3532218981700588
279,800,Independent Floor,1,28.63676453,77.29233551,Preet Vihar,Delhi East,Delhi,12000,Arora Properties,0.34716184712117476
280,600,Independent Floor,1,28.63884544,77.29443359,Preet Vihar,Delhi East,Delhi,8000,Arora Properties,0.2986039883217418
281,1200,Independent Floor,3,28.6380825,77.2933197,Preet Vihar,Delhi East,Delhi,16000,Arora Properties,0.4152117336670077
282,350,Independent Floor,1,28.63667297,77.29214478,Preet Vihar,Delhi East,Delhi,6500,Arora Properties,0.3327443359767338
283,1000,Independent Floor,2,28.636419300000004,77.29275513,Preet Vihar,Delhi East,Delhi,12500,Arora Properties,0.3984852661671066
284,1200,Apartment,3,28.60487366,77.29203033,mayur vihar phase 1,Delhi East,Delhi,40000,Shivam Properties,0.26470376740181184
285,1000,Apartment,2,28.60083199,77.29080963,mayur vihar phase 1,Delhi East,Delhi,28000,Shivam Properties,0.4570377459836567
286,550,Independent Floor,2,28.61084938,77.29143524,mayur vihar phase 1,Delhi East,Delhi,11800,Prince Associates,0.7074519862106025
287,480,Apartment,1,28.59869385,77.28568268,mayur vihar phase 1,Delhi East,Delhi,14000,Prince Associates,0.7593376446784175
288,800,Apartment,2,28.59978676,77.28655243,mayur vihar phase 1,Delhi East,Delhi,20000,Prince Associates,0.6127204262929553
289,1000,Independent Floor,2,28.6381321,77.29904938,Preet Vihar,Delhi East,Delhi,20000,Arora Properties,0.5314220292853175
290,800,Independent Floor,2,28.636419300000004,77.29275513,Preet Vihar,Delhi East,Delhi,11000,BK Associates,0.3984852661671066
291,250,Independent Floor,1,28.63898087,77.29275513,Preet Vihar,Delhi East,Delhi,5500,BK Associates,0.361066808254097
292,1000,Independent House,2,28.636419300000004,77.29275513,Preet Vihar,Delhi East,Delhi,21000,BK Associates,0.3984852661671066
293,500,Independent House,1,28.638755800000002,77.29283905,Preet Vihar,Delhi East,Delhi,8500,BK Associates,0.3754573882692837
294,750,Independent Floor,1,28.638755800000002,77.29386902,Preet Vihar,Delhi East,Delhi,11000,BK Associates,0.3251748077495663
295,300,Independent Floor,1,28.64002609,77.29481506,Preet Vihar,Delhi East,Delhi,6000,Arora Properties,0.16277431870455603
296,1000,Independent Floor,3,28.63624954,77.28748322,Preet Vihar,Delhi East,Delhi,16000,Arora Properties,0.21523607034895445
297,1000,Independent Floor,3,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,25500,Shivam Properties,0.07432568396122434
298,800,Independent Floor,2,28.60350609,77.29027557,mayur vihar phase 1,Delhi East,Delhi,25500,Shivam Properties,0.1654752692918578
299,1000,Independent Floor,2,28.64559746,77.29376984,Krishna Nagar,Delhi East,Delhi,14000,Arora Properties,0.4771658224395292
300,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,16000,Shivam Properties,0.07432568396122434
301,600,Independent Floor,1,28.63690948,77.29183197,Preet Vihar,Delhi East,Delhi,8500,Arora Properties,0.2953768090846299
302,1000,Independent Floor,1,28.63700485,77.29175568,Preet Vihar,Delhi East,Delhi,8000,Arora Properties,0.28522671285348705
303,550,Independent Floor,1,28.63708878,77.29293823,Preet Vihar,Delhi East,Delhi,8500,Arora Properties,0.39608637013953535
304,800,Independent Floor,1,28.63841248,77.29459381,Preet Vihar,Delhi East,Delhi,12000,Arora Properties,0.3426546841610049
305,1000,Independent Floor,3,28.63810158,77.29026794,Preet Vihar,Delhi East,Delhi,17000,Arora Properties,0.1366103812597553
306,1000,Independent Floor,2,28.63808632,77.29293823,Preet Vihar,Delhi East,Delhi,15000,Arora Properties,0.3925904560768361
307,600,Independent Floor,1,28.63916969,77.29347992,Preet Vihar,Delhi East,Delhi,6500,Arora Properties,0.30201154348731496
308,500,Independent Floor,1,28.6375103,77.29124451,Preet Vihar,Delhi East,Delhi,6000,Arora Properties,0.22562493062416528
309,300,Independent Floor,1,28.63903809,77.29307556,Preet Vihar,Delhi East,Delhi,5500,Arora Properties,0.3365536178305222
310,600,Independent Floor,1,28.64044762,77.29475403,Preet Vihar,Delhi East,Delhi,8000,Arora Properties,0.11910206235588316
311,550,Independent Floor,1,28.60813904,77.29474640000001,mayur vihar phase 1,Delhi East,Delhi,13000,Shivam Properties,0.4693302265394632
312,800,Apartment,2,28.60095024,77.28623962,mayur vihar phase 1,Delhi East,Delhi,20000,Shivam Properties,0.5176294082671836
313,1100,Apartment,3,28.6012516,77.28469849,mayur vihar phase 1,Delhi East,Delhi,30000,Shivam Properties,0.5956207677558827
314,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,11500,Shivam Properties,0.07432568396122434
315,750,Independent Floor,1,28.60928726,77.29486847,mayur vihar phase 1,Delhi East,Delhi,15000,Prince Associates,0.5409098962783487
316,500,Apartment,2,28.61086845,77.29107666,mayur vihar phase 1,Delhi East,Delhi,11000,Prince Associates,0.700091044242659
317,600,Apartment,2,28.61227989,77.29012299,mayur vihar phase 1,Delhi East,Delhi,11000,Prince Associates,0.8389194333893667
318,600,Apartment,2,28.610931400000002,77.29122925,mayur vihar phase 1,Delhi East,Delhi,11500,Prince Associates,0.7106168703529677
319,500,Apartment,2,28.61330795,77.2903595,mayur vihar phase 1,Delhi East,Delhi,10000,Prince Associates,0.9545935973872238
320,550,Apartment,2,28.61091232,77.29113007,mayur vihar phase 1,Delhi East,Delhi,12000,Prince Associates,0.7060925717162895
321,500,Apartment,1,28.61058426,77.29099274,mayur vihar phase 1,Delhi East,Delhi,9000,Prince Associates,0.6675437571438368
322,650,Independent Floor,1,28.67124557,77.31765747,Vivek Vihar,Delhi East,Delhi,6500,Arora Properties,0.5420613533580685
323,1000,Independent Floor,3,28.60064888,77.28795624,mayur vihar phase 1,Delhi East,Delhi,17000,Shivam Properties,0.4731693240560657
324,900,Independent Floor,3,28.60155487,77.2864151,mayur vihar phase 1,Delhi East,Delhi,17000,Shivam Properties,0.45389407981240426
325,350,Independent Floor,1,28.59884071,77.28726959,mayur vihar phase 1,Delhi East,Delhi,8000,Shivam Properties,0.6844284413033525
326,550,Independent Floor,2,28.61119843,77.29894257,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam Properties,0.5961249183748233
327,420,Independent Floor,1,28.61180115,77.30272675,mayur vihar phase 1,Delhi East,Delhi,10000,Shivam Properties,0.5787320642426771
328,380,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.07432568396122434
329,630,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,13000,Shivam Properties,0.07432568396122434
330,650,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,14000,Shivam Properties,0.07432568396122434
331,650,Independent Floor,1,28.636419300000004,77.29275513,Preet Vihar,Delhi East,Delhi,9000,Arora Properties,0.3984852661671066
332,1100,Independent Floor,3,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,23000,Shivam Properties,0.07432568396122434
333,350,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,7500,Shivam Properties,0.07432568396122434
334,450,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,8000,Shivam Properties,0.07432568396122434
335,850,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,19000,Shivam Properties,0.07432568396122434
336,450,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,9000,Shivam Properties,0.07432568396122434
337,650,Independent Floor,2,28.60381889,77.28962708,mayur vihar phase 1,Delhi East,Delhi,15500,Shivam Properties,0.10651400743480408
338,450,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,7500,Shivam Properties,0.07432568396122434
339,380,Independent Floor,1,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,7500,Shivam Properties,0.07432568396122434
340,800,Independent Floor,1,28.63655853,77.29275513,Preet Vihar,Delhi East,Delhi,9000,Arora Properties,0.39325302139582907
341,600,Independent Floor,2,28.60638046,77.29151917,mayur vihar phase 1,Delhi East,Delhi,11000,Shivam Properties,0.2808265168765068
342,650,Independent Floor,2,28.60547447,77.29151917,mayur vihar phase 1,Delhi East,Delhi,14000,Shivam Properties,0.2291321470672968
343,450,Independent Floor,1,28.6068325,77.28911591,mayur vihar phase 1,Delhi East,Delhi,10500,Shivam Properties,0.23250501029759238
344,420,Independent Floor,1,28.60121536,77.29457092,mayur vihar phase 1,Delhi East,Delhi,8000,Shivam Properties,0.6448429186498931
345,450,Independent Floor,1,28.60155487,77.28607178,mayur vihar phase 1,Delhi East,Delhi,8500,Shivam Properties,0.4756906800408482
346,600,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,11500,Shivam Properties,0.07432568396122434
347,580,Independent Floor,2,28.60411072,77.2895813,mayur vihar phase 1,Delhi East,Delhi,10500,Shivam Properties,0.07432568396122434
348,320,Independent Floor,1,28.59982109,77.29332733,mayur vihar phase 1,Delhi East,Delhi,7000,Shivam Properties,0.6336733654400378
349,470,Independent Floor,1,28.60622978,77.29151917,mayur vihar phase 1,Delhi East,Delhi,10500,Shivam Properties,0.27033531970018065
350,1000,Independent Floor,3,28.6012516,77.2864151,mayur vihar phase 1,Delhi East,Delhi,20000,Shivam Properties,0.4805226266958509
351,550,Independent Floor,2,28.6012516,77.2858963,mayur vihar phase 1,Delhi East,Delhi,9000,Shivam Properties,0.5122412923035631
352,420,Independent Floor,1,28.60064888,77.28556061,mayur vihar phase 1,Delhi East,Delhi,7500,Shivam Properties,0.5845244575754751
