,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km,AP_dist_km,Aiims_dist_km,NDRLW_dist_km
6732,250,Independent Floor,1,28.65480995,77.19304657,Karol Bagh,North Delhi,Delhi,16000,Comtrust Leasing Homes,1.289281474485252,15.328640716536345,9.853716753847207,3.0692906459096125
6733,450,Independent Floor,2,28.65465546,77.18900299,Karol Bagh,North Delhi,Delhi,25000,Comtrust Leasing Homes,1.1954303004086184,15.045292713995224,9.902541776739588,3.4154054365830224
6734,450,Independent Floor,2,28.653448100000002,77.1894989,Karol Bagh,North Delhi,Delhi,22000,Comtrust Leasing Homes,1.064890911555424,14.980430013627439,9.762079243664928,3.316714456271877
6735,265,Independent Floor,1,28.67427063,77.18015289,Shastri Nagar,North Delhi,Delhi,9500,PROPZONE CONSULTANT,0.48542697394459,16.19338111424691,12.207541790972344,5.361196808012505
6736,900,Independent Floor,2,28.695364,77.15354919,Pitampura,North Delhi,Delhi,22000,BM PROPERTIES,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6737,900,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,29000,BM PROPERTIES,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6738,1800,Independent House,6,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,65000,Properties Expert,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6739,225,Independent Floor,1,28.67427063,77.18015289,Shastri Nagar,North Delhi,Delhi,8500,PROPZONE CONSULTANT,0.48542697394459,16.19338111424691,12.207541790972344,5.361196808012505
6740,800,Independent Floor,1,28.71036911,77.1554718,Pitampura,North Delhi,Delhi,6000,MANJU JAIN,1.2551104371917252,18.5695111961229,16.707928419624068,9.928162006726193
6741,1200,Independent Floor,3,28.681089399999998,77.20369720000002,Kamla Nagar,North Delhi,Delhi,30000,Priyal Properties,1.6641341137422916,18.19581928168424,12.66634882844738,4.671240513354629
6742,1500,Independent Floor,3,28.68016624,77.20317078,Kamla Nagar,North Delhi,Delhi,38000,Priyal Properties,1.5515249833354952,18.08429638432284,12.565838032221256,4.594712257928936
6743,1300,Independent Floor,2,28.69507027,77.22549438,Civil Lines,North Delhi,Delhi,30000,Priyal Properties,0.8779418613367492,20.759912245341816,14.314366461292588,5.9335797144692135
6744,1250,Independent Floor,2,28.67970276,77.20320892,Kamla Nagar,North Delhi,Delhi,27000,Priyal Properties,1.5032252994209296,18.047302854721533,12.514369381827176,4.5456885689249615
6745,1200,Independent Floor,2,28.68058968,77.20256042,Kamla Nagar,North Delhi,Delhi,25000,Priyal Properties,1.5819604291339102,18.082220085202092,12.615023599498064,4.66066095597524
6746,1500,Independent Floor,3,28.674287800000002,77.19796753,Shakti Nagar,North Delhi,Delhi,35000,Priyal Properties,0.8455019635782366,17.258272449459145,11.944960256066002,4.240633968176133
6747,2000,Independent Floor,4,28.67902756,77.20171356,Kamla Nagar,North Delhi,Delhi,50000,Priyal Properties,1.3950375382785098,17.896153636473944,12.445727653392346,4.5342910527968066
6748,1800,Independent Floor,3,28.67586708,77.20877838,Malka Ganj,North Delhi,Delhi,50000,Priyal Properties,1.0800895493510798,18.08466975253471,12.081557166551214,3.962024001200217
6749,1000,Independent Floor,2,28.67628479,77.20867157,Malka Ganj,North Delhi,Delhi,28000,Priyal Properties,1.1242158822419042,18.112005517052843,12.127773302698767,4.0093431830420485
6750,1000,Independent Floor,2,28.69199753,77.20323944,Vijay Nagar,North Delhi,Delhi,25000,Priyal Properties,0.7805836379202341,19.1131303102537,13.876115832859185,5.829921165804612
6751,1200,Independent Floor,2,28.68449593,77.19405365,Ashok Vihar,North Delhi,Delhi,30000,Priyal Properties,1.9779637799750989,17.908710764449733,13.106695401360152,5.411250836415426
6752,1000,Independent Floor,2,28.67983818,77.20355988,Kamla Nagar,North Delhi,Delhi,32000,Priyal Properties,1.5276269733118892,18.080854843330084,12.528183964990836,4.546843757567154
6753,1000,Independent Floor,2,28.67835617,77.19538879,Shakti Nagar,North Delhi,Delhi,25000,Priyal Properties,1.3354142252325776,17.448620419128677,12.416566591555775,4.756792441287353
6754,1000,Independent Floor,2,28.68231583,77.20414734,Kamla Nagar,North Delhi,Delhi,27000,Priyal Properties,1.7207991789339685,18.32848961867646,12.80090112969299,4.783447687308105
6755,1800,Independent Floor,6,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,65000,Properties Expert,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6756,1500,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,40000,Rentals homes com,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6757,1125,Independent Floor,2,28.68008995,77.195961,Shakti Nagar,North Delhi,Delhi,30000,Properties Expert,1.510694228091406,17.634135991962513,12.6025481747194,4.89402959154653
6758,450,Independent Floor,2,28.76049995,77.18828583,Burari,North Delhi,Delhi,5500,Housingbrothers Realestate,4.2100918177449165,24.936702127548582,21.545798922026595,13.542328887327466
6759,750,Independent Floor,2,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,24500,Dream house properties,1.2310287796008252,15.356663671035642,10.523202130382552,3.871865032104149
6760,1200,Independent Floor,2,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,30000,Katrose,1.2310287796008252,15.356663671035642,10.523202130382552,3.871865032104149
6761,400,Independent Floor,3,28.68091011,77.20458984,Kamla Nagar,North Delhi,Delhi,20000,Properties Expert,1.6414417952470162,18.236569885526084,12.644015842503395,4.622222196727521
6762,199,Apartment,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,12000,Dream house properties,1.2310287796008252,15.356663671035642,10.523202130382552,3.871865032104149
6763,360,Apartment,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,20000,Sh Chirag Associate,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6764,150,Apartment,1,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,7500,Singh properties,1.4761179649792615,21.177318675358396,16.02190291062357,7.812698007626394
6765,12000,Apartment,10,28.695364,77.15354919,Pitampura,North Delhi,Delhi,450000,Sach Consultant,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6766,1350,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,40000,BM PROPERTIES,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6767,1750,Independent House,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,150000,Bm properties,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6768,3420,Independent House,1,28.69997025,77.18662262,Gujranwala Town,North Delhi,Delhi,14000,Properties Expert,0.7753457376542489,18.918176770118716,14.897251705192675,7.2665186491241265
6769,1100,Apartment,2,28.69768143,77.13382721,Pitampura,North Delhi,Delhi,18000,devender kumar khosla,0.6220989813800598,16.538554101731435,16.203232463952876,10.516732629626516
6770,1110,Apartment,4,28.70248222,77.14305115,Pitampura,North Delhi,Delhi,30000,chakshu agent,0.5415129702712673,17.32424940106509,16.310112865906273,10.148167851285145
6771,2700,Independent Floor,4,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,56000,Shubham Home Solutions,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6772,2600,Independent Floor,4,28.68654823,77.19273376,Ashok Vihar,North Delhi,Delhi,49000,Subodh Kumar Jain,1.8070367372240559,18.015573949146127,13.34660738088574,5.672717711315499
6773,220,Apartment,1,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,10000,Singh properties,1.4761179649792615,21.177318675358396,16.02190291062357,7.812698007626394
6774,550,Apartment,2,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,12500,Singh properties,1.4761179649792615,21.177318675358396,16.02190291062357,7.812698007626394
6775,2500,Independent Floor,4,28.66095924,77.17584229,Anand Parbat,North Delhi,Delhi,12000,Bhanu ChandEr,1.1710750636079388,14.753989304809606,10.887362399335942,4.877343351297305
6776,2700,Independent Floor,4,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,75000,Shubham Home Solutions,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6777,1800,Independent Floor,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,50000,Shubham Home Solutions,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6778,1000,Apartment,2,28.64811325,77.1913147,Karol Bagh,North Delhi,Delhi,32000,Gaurav Gupta,0.5421928502952701,14.680795522024665,9.148522168682323,2.959620110600968
6779,2250,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,65000,Parul Mittal Real Estates,0.12200520764724218,16.962322828293214,15.198109417829516,8.857666913091556
6780,1197,Independent Floor,3,28.69837952,77.14073181,Pitampura,North Delhi,Delhi,30000,Parul Mittal Real Estates,0.042823348377389193,16.8203646175702,15.983809553756332,10.028002573887584
6781,1800,Independent Floor,3,28.69837952,77.14073181,Pitampura,North Delhi,Delhi,45000,Parul Mittal Real Estates,0.042823348377389193,16.8203646175702,15.983809553756332,10.028002573887584
6782,450,Apartment,1,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,80000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6783,1350,Apartment,2,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,300000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6784,2700,Apartment,4,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,50000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6785,1800,Apartment,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,43000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6786,1800,Apartment,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,40000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6787,900,Apartment,1,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,16500,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6788,1125,Apartment,2,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,160000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6789,900,Apartment,1,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,90000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6790,1076,Apartment,2,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,200000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6791,1125,Apartment,2,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,250000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6792,800,Apartment,2,28.66742897,77.18338776,Karol Bagh,North Delhi,Delhi,13500,Tanika,0.33826619294972776,15.771844776042904,11.398921492493894,4.630001381812368
6793,1350,Apartment,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,300000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6794,1350,Apartment,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,350000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6795,1125,Apartment,2,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,220000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6796,720,Apartment,1,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,140000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6797,585,Apartment,1,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,110000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6798,1800,Apartment,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,45000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6799,1350,Apartment,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,280000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6800,360,Apartment,1,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,15000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6801,1125,Apartment,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,300000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6802,3600,Apartment,4,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,80000,R K Properties Consultants,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6803,800,Independent Floor,2,28.69887352,77.13845825,Pitampura,North Delhi,Delhi,26500,Mehra,0.251456491833362,16.801215315854947,16.125960085141394,10.23596638000146
6804,1300,Independent Floor,2,28.68142891,77.22268677,Civil Lines,North Delhi,Delhi,39000,Shashank Gupta,0.5483090802361748,19.463354441887287,12.780717071925066,4.407444291064803
6805,1200,Independent Floor,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,25000,BEHL ASSOCIATES,1.2643323136805902,17.27513858323714,13.836110543871895,6.793994412210309
6806,1700,Apartment,3,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,35000,Kush Jeevan Deep,1.4761179649792615,21.177318675358396,16.02190291062357,7.812698007626394
6807,550,Independent Floor,2,28.67456245,77.18012238,Shastri Nagar,North Delhi,Delhi,9000,Shri Balaji Property,0.5170120835330183,16.21809083526242,12.239741635412882,5.38521940200229
6808,950,Independent Floor,2,28.69078445,77.10332489,Pitampura,North Delhi,Delhi,17800,MOHIT KHANNA,1.3568682361229727,15.170340240899494,17.117714089365798,12.69779732641397
6809,1800,Independent House,3,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,65000,Vijay Estate,0.2323448662386328,16.81964080776925,16.124785245965022,10.222168115116936
6810,1200,Independent Floor,1,28.70307922,77.13249207,Pitampura,North Delhi,Delhi,23000,Vijay Estate,0.012230723246471743,17.075611682015698,16.797420441757563,10.982380688531652
6811,950,Independent Floor,2,28.70163155,77.14881134,Pitampura,North Delhi,Delhi,26000,Vijay Estate,0.7293311590864262,17.429928727730655,16.011856589081393,9.669272696329584
6812,1050,Independent Floor,2,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,30000,Vijay Estate,0.2323448662386328,16.81964080776925,16.124785245965022,10.222168115116936
6813,1350,Independent Floor,3,28.70168304,77.14887238,Pitampura,North Delhi,Delhi,38000,Vijay Estate,0.7314492721668918,17.43740068975651,16.015031158065558,9.668859298563651
6814,1000,Independent Floor,2,28.69552231,77.15457916,Pitampura,North Delhi,Delhi,27000,Vijay Estate,0.21193610818974865,17.018630550473098,15.179725589778593,8.795207989121451
6815,1350,Independent Floor,3,28.697414399999996,77.15020752,Pitampura,North Delhi,Delhi,35000,Vijay Estate,0.2769773597885697,17.045579175276153,15.526763853916322,9.252399475916476
6816,1000,Independent Floor,2,28.70350075,77.13210297,Pitampura,North Delhi,Delhi,17000,Vijay Estate,0.04825008479551826,17.11019459581481,16.85608864385538,11.041170954006443
6817,850,Independent Floor,2,28.70163155,77.14881134,Pitampura,North Delhi,Delhi,26000,Vijay Estate,0.7293311590864262,17.429928727730655,16.011856589081393,9.669272696329584
6818,1000,Independent Floor,1,28.69805527,77.14065552,Pitampura,North Delhi,Delhi,20000,Vijay Estate,0.01843643741398041,16.78396183036067,15.954116969705675,10.011366168340984
6819,1000,Independent Floor,2,28.69532394,77.15465546,Pitampura,North Delhi,Delhi,31500,Vijay Estate,0.22434606596005188,17.00150331400086,15.156516384353099,8.774827671070277
6820,950,Independent Floor,2,28.69604683,77.15263367,Pitampura,North Delhi,Delhi,24000,Vijay Estate,0.025295931282546,16.996593897542287,15.300379456271758,8.974782939955174
6821,850,Independent Floor,2,28.70163155,77.14881134,Pitampura,North Delhi,Delhi,24500,Vijay Estate,0.7293311590864262,17.429928727730655,16.011856589081393,9.669272696329584
6822,900,Independent Floor,2,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,25000,Vijay Estate,0.2323448662386328,16.81964080776925,16.124785245965022,10.222168115116936
6823,1200,Independent Floor,3,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,60000,Vijay Estate,0.2323448662386328,16.81964080776925,16.124785245965022,10.222168115116936
6824,1250,Independent Floor,3,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,27000,Vijay Estate,0.2323448662386328,16.81964080776925,16.124785245965022,10.222168115116936
6825,1000,Independent Floor,1,28.69552231,77.15457916,Pitampura,North Delhi,Delhi,21000,Vijay Estate,0.21193610818974865,17.018630550473098,15.179725589778593,8.795207989121451
